08-19 23:07:25.659   640 21621 I mtkpower_client: perf_lock_rel, hdl:141859, tid:21621
08-19 23:07:25.780   640 21628 I mtkpower_client: perf_lock_rel, hdl:141861, tid:21628
08-19 23:07:26.129   640 21627 I mtkpower_client: perf_lock_rel, hdl:141860, tid:21627
08-20 01:21:43.642  2162  2199 I .gms.persisten: Background concurrent copying GC freed 19601(904KB) AllocSpace objects, 136(7072KB) LOS objects, 36% free, 10MB/16MB, paused 126us total 208.670ms
08-20 01:21:48.527  2162  2513 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/tron_prefs.xml: [<1: 0, <2: 0, <4: 2225, <8: 13894, <16: 151, <32: 58, <64: 49, <128: 7, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:21:50.008  2162  2199 I .gms.persisten: Background concurrent copying GC freed 21349(988KB) AllocSpace objects, 140(7280KB) LOS objects, 37% free, 10MB/16MB, paused 131us total 130.659ms
08-20 01:21:50.602  1417  1493 D _V_VivoPowerManagerService: No.1: PARTIAL_WAKE_LOCK 'wake:CollectionChimeraSvc'activated(flags=1, uid=10168, pid=2162) during_total=11ms)
08-20 01:22:02.120  2162  2513 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/tron_prefs.xml: [<1: 0, <2: 0, <4: 2648, <8: 14470, <16: 166, <32: 62, <64: 55, <128: 7, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:22:03.560  2162  2199 I .gms.persisten: Background concurrent copying GC freed 19256(892KB) AllocSpace objects, 126(6552KB) LOS objects, 36% free, 10MB/16MB, paused 124us total 151.538ms
08-20 01:22:18.351  2162  2199 I .gms.persisten: Background concurrent copying GC freed 26676(1136KB) AllocSpace objects, 130(6760KB) LOS objects, 36% free, 10MB/16MB, paused 145us total 157.807ms
08-20 01:22:23.515  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24643(1033KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 169us total 155.517ms
08-20 01:22:25.185  2162  2199 I .gms.persisten: Background concurrent copying GC freed 26913(1152KB) AllocSpace objects, 128(6656KB) LOS objects, 36% free, 10MB/16MB, paused 208us total 155.903ms
08-20 01:22:30.191  2162  2199 I .gms.persisten: Background concurrent copying GC freed 26367(1121KB) AllocSpace objects, 124(6448KB) LOS objects, 36% free, 10MB/16MB, paused 133us total 154.817ms
08-20 01:22:35.395  2162  2199 I .gms.persisten: Background concurrent copying GC freed 26483(1118KB) AllocSpace objects, 130(6760KB) LOS objects, 36% free, 10MB/16MB, paused 132us total 157.447ms
08-20 01:22:40.768  2162  2199 I .gms.persisten: Background concurrent copying GC freed 26924(1142KB) AllocSpace objects, 126(6552KB) LOS objects, 36% free, 10MB/16MB, paused 144us total 153.147ms
08-20 01:22:45.349  2162  2513 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/tron_prefs.xml: [<1: 0, <2: 0, <4: 3921, <8: 16232, <16: 182, <32: 66, <64: 71, <128: 7, <256: 1, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:22:46.114  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25910(1080KB) AllocSpace objects, 124(6448KB) LOS objects, 36% free, 10MB/16MB, paused 159us total 157.188ms
08-20 01:22:47.018  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24925(1061KB) AllocSpace objects, 122(6344KB) LOS objects, 36% free, 10MB/16MB, paused 169us total 151.961ms
08-20 01:22:47.902  2162  2199 I .gms.persisten: Background concurrent copying GC freed 26554(1116KB) AllocSpace objects, 126(6552KB) LOS objects, 36% free, 10MB/16MB, paused 237us total 156.124ms
08-20 01:22:49.782  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25823(1096KB) AllocSpace objects, 122(6344KB) LOS objects, 36% free, 10MB/16MB, paused 152us total 154.708ms
08-20 01:22:58.284  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25267(1070KB) AllocSpace objects, 122(6344KB) LOS objects, 36% free, 10MB/16MB, paused 164us total 151.243ms
08-20 01:23:01.169  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25403(1063KB) AllocSpace objects, 124(6448KB) LOS objects, 36% free, 10MB/16MB, paused 121us total 153.466ms
08-20 01:23:02.135  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25187(1093KB) AllocSpace objects, 122(6344KB) LOS objects, 36% free, 10MB/16MB, paused 127us total 155.780ms
08-20 01:23:03.109  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25527(1081KB) AllocSpace objects, 122(6344KB) LOS objects, 36% free, 10MB/16MB, paused 297us total 155.726ms
08-20 01:23:16.070  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24581(1036KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 143us total 151.452ms
08-20 01:23:21.173  2162  2199 I .gms.persisten: Background concurrent copying GC freed 25263(1068KB) AllocSpace objects, 120(6240KB) LOS objects, 36% free, 10MB/16MB, paused 132us total 154.742ms
08-20 01:23:23.219  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24322(1038KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 165us total 150.551ms
08-20 01:23:26.308  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24258(1046KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 141us total 150.864ms
08-20 01:23:28.387  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24903(1062KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 162us total 149.082ms
08-20 01:23:36.847  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24873(1056KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 132us total 159.418ms
08-20 01:23:41.151  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24363(1033KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 146us total 153.359ms
08-20 01:23:44.428  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24949(1058KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 304us total 156.257ms
08-20 01:23:46.578  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24543(1056KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 137us total 150.515ms
08-20 01:23:53.273  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24842(1050KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 163us total 156.057ms
08-20 01:23:56.639  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24568(1063KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 288us total 152.428ms
08-20 01:23:57.759  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24599(1050KB) AllocSpace objects, 118(6136KB) LOS objects, 36% free, 10MB/16MB, paused 131us total 151.864ms
08-20 01:23:58.948  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24592(1055KB) AllocSpace objects, 118(6136KB) LOS objects, 37% free, 10MB/16MB, paused 246us total 155.272ms
08-20 01:24:00.541  2162  2750 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 6662, <8: 10527, <16: 133, <32: 32, <64: 50, <128: 4, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:24:02.399  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24317(1044KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 367us total 150.016ms
08-20 01:24:03.533  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24516(1046KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 261us total 154.425ms
08-20 01:24:06.972  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24483(1045KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 147us total 150.311ms
08-20 01:24:09.304  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24948(1051KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 216us total 158.698ms
08-20 01:24:10.427  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24489(1032KB) AllocSpace objects, 118(6136KB) LOS objects, 37% free, 10MB/16MB, paused 122us total 149.742ms
08-20 01:24:11.575  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24029(1035KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 217us total 148.534ms
08-20 01:24:12.738  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24267(1023KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 213us total 152.632ms
08-20 01:24:16.191  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24130(1033KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 246us total 150.999ms
08-20 01:24:23.350  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24149(1036KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10032KB/15MB, paused 130us total 151.358ms
08-20 01:24:29.368  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24413(1045KB) AllocSpace objects, 118(6136KB) LOS objects, 37% free, 10MB/16MB, paused 120us total 151.131ms
08-20 01:24:30.559  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24133(1023KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 123us total 149.636ms
08-20 01:24:32.968  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24415(1043KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 138us total 154.233ms
08-20 01:24:36.621  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24668(1063KB) AllocSpace objects, 118(6136KB) LOS objects, 37% free, 10MB/16MB, paused 150us total 156.448ms
08-20 01:24:40.246  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24394(1031KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 172us total 152.523ms
08-20 01:24:41.468  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24452(1039KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 230us total 160.199ms
08-20 01:24:42.689  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24553(1043KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 258us total 152.349ms
08-20 01:24:43.953  2162  2750 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 7667, <8: 11557, <16: 139, <32: 33, <64: 56, <128: 4, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:24:46.330  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24140(1027KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 129us total 150.951ms
08-20 01:24:47.538  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24247(1025KB) AllocSpace objects, 116(6032KB) LOS objects, 36% free, 10MB/16MB, paused 136us total 154.311ms
08-20 01:24:52.484  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24422(1059KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 260us total 157.965ms
08-20 01:24:56.201  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24304(1031KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 182us total 150.850ms
08-20 01:24:57.452  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24211(1056KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 126us total 154.976ms
08-20 01:24:58.713  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24692(1047KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 247us total 151.610ms
08-20 01:25:03.901  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24250(1025KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 127us total 154.851ms
08-20 01:25:05.241  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24121(1026KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 166us total 148.690ms
08-20 01:25:06.509  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24267(1042KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 144us total 152.448ms
08-20 01:25:07.046  2162 20691 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 8163, <8: 12074, <16: 146, <32: 35, <64: 58, <128: 4, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:25:11.781  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23951(1023KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 113us total 146.961ms
08-20 01:25:14.418  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24051(1038KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 248us total 147.410ms
08-20 01:25:15.721  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23845(1024KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 138us total 152.307ms
08-20 01:25:18.335  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23807(1005KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 106us total 148.782ms
08-20 01:25:20.983  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24071(1037KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 138us total 155.505ms
08-20 01:25:23.636  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23736(1019KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 134us total 147.293ms
08-20 01:25:24.937  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23961(1013KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 235us total 152.853ms
08-20 01:25:28.907  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23900(1011KB) AllocSpace objects, 112(5824KB) LOS objects, 36% free, 10MB/16MB, paused 172us total 149.549ms
08-20 01:25:30.252  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24019(1022KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 164us total 151.238ms
08-20 01:25:31.515  2162  8063 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 8698, <8: 12551, <16: 155, <32: 37, <64: 59, <128: 4, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:25:31.561  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23905(1009KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 120us total 148.202ms
08-20 01:25:32.902  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23812(1005KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 186us total 148.744ms
08-20 01:25:34.211  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23497(1021KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 276us total 152.822ms
08-20 01:25:35.548  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23370(1000KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10228KB/15MB, paused 283us total 156.237ms
08-20 01:25:36.852  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23783(1005KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 211us total 148.578ms
08-20 01:25:38.183  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23852(1010KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 142us total 149.175ms
08-20 01:25:40.874  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23855(1010KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 136us total 150.628ms
08-20 01:25:42.191  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23762(1038KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 151us total 148.517ms
08-20 01:25:43.522  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23579(1009KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 229us total 147.093ms
08-20 01:25:51.579  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23708(1003KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 121us total 153.419ms
08-20 01:25:54.275  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24084(1012KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 122us total 149.098ms
08-20 01:25:56.407  2162 20691 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 9170, <8: 13090, <16: 164, <32: 37, <64: 63, <128: 4, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:25:56.941  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23345(995KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 134us total 155.295ms
08-20 01:26:02.275  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23727(1004KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 119us total 154.975ms
08-20 01:26:07.658  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23765(1020KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 137us total 158.424ms
08-20 01:26:09.244  2162  2199 I .gms.persisten: Background concurrent copying GC freed 27357(1176KB) AllocSpace objects, 128(6656KB) LOS objects, 35% free, 10MB/16MB, paused 666us total 154.514ms
08-20 01:26:18.726  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23779(1021KB) AllocSpace objects, 116(6032KB) LOS objects, 37% free, 10MB/16MB, paused 107us total 151.153ms
08-20 01:26:21.454  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23909(1012KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 137us total 148.361ms
08-20 01:26:21.580  2162  2750 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 9673, <8: 13595, <16: 172, <32: 38, <64: 66, <128: 8, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:26:29.692  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23810(1019KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10MB/16MB, paused 182us total 152.357ms
08-20 01:26:46.329  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24076(1029KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 212us total 148.730ms
08-20 01:26:47.440  2162  8063 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 10166, <8: 14111, <16: 185, <32: 39, <64: 67, <128: 8, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:26:54.827  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23523(1021KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10224KB/15MB, paused 397us total 159.507ms
08-20 01:26:57.676  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23956(1013KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 154us total 147.926ms
08-20 01:27:06.427  2162  2199 I .gms.persisten: Background concurrent copying GC freed 24027(1027KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 155us total 149.615ms
08-20 01:27:09.357  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23168(991KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 129us total 150.915ms
08-20 01:27:14.636  2162 20691 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 10617, <8: 14668, <16: 198, <32: 39, <64: 70, <128: 8, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:27:19.531  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23326(988KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10223KB/15MB, paused 154us total 149.120ms
08-20 01:27:25.360  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23406(1003KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 167us total 146.671ms
08-20 01:27:32.792  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23156(1006KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 207us total 146.909ms
08-20 01:27:35.952  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23527(1007KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10219KB/15MB, paused 175us total 154.216ms
08-20 01:27:37.523  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23144(994KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 152us total 146.858ms
08-20 01:27:39.109  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23323(998KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10224KB/15MB, paused 173us total 147.823ms
08-20 01:27:39.827  2162  2513 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/tron_prefs.xml: [<1: 0, <2: 0, <4: 5738, <8: 27560, <16: 266, <32: 89, <64: 127, <128: 11, <256: 1, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:27:40.682  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23571(991KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 163us total 147.188ms
08-20 01:27:42.268  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23127(995KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 130us total 152.925ms
08-20 01:27:43.184  2162  8063 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 11090, <8: 15189, <16: 221, <32: 41, <64: 75, <128: 8, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:27:43.861  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23333(997KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 312us total 153.447ms
08-20 01:27:47.021  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23280(999KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10224KB/15MB, paused 129us total 154.100ms
08-20 01:27:53.385  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23703(1019KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 289us total 154.569ms
08-20 01:27:54.985  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23429(987KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 346us total 148.858ms
08-20 01:27:56.577  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23184(998KB) AllocSpace objects, 114(5928KB) LOS objects, 37% free, 10220KB/15MB, paused 143us total 148.779ms
08-20 01:27:59.751  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23251(1008KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 165us total 146.350ms
08-20 01:28:01.349  2162  2199 I .gms.persisten: Background concurrent copying GC freed 22941(977KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 163us total 146.838ms
08-20 01:28:02.969  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23328(999KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 160us total 148.269ms
08-20 01:28:04.565  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23434(988KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 236us total 152.589ms
08-20 01:28:06.178  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23152(995KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10224KB/15MB, paused 169us total 149.527ms
08-20 01:28:07.786  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23293(998KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10225KB/15MB, paused 150us total 147.509ms
08-20 01:28:09.374  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23457(1020KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10220KB/15MB, paused 130us total 151.479ms
08-20 01:28:10.977  2162  2199 I .gms.persisten: Background concurrent copying GC freed 22977(993KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 279us total 147.093ms
08-20 01:28:12.575  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23180(1015KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 167us total 146.969ms
08-20 01:28:13.447  2162  8063 D SharedPreferencesImpl: Time required to fsync /data/user/0/com.google.android.gms/shared_prefs/LogDropPref.xml: [<1: 0, <2: 0, <4: 11556, <8: 15723, <16: 240, <32: 42, <64: 79, <128: 8, <256: 0, <512: 0, <1024: 0, <2048: 0, <4096: 0, <8192: 0, <16384: 0, >=16384: 0]
08-20 01:28:14.189  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23482(1006KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 180us total 146.942ms
08-20 01:28:15.897  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23212(998KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10221KB/15MB, paused 143us total 153.696ms
08-20 01:28:17.522  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23405(1002KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 657us total 148.817ms
08-20 01:28:19.132  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23419(989KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10MB/16MB, paused 164us total 147.913ms
08-20 01:28:20.759  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23198(982KB) AllocSpace objects, 112(5824KB) LOS objects, 37% free, 10222KB/15MB, paused 135us total 155.102ms
08-20 01:28:22.372  2162  2199 I .gms.persisten: Background concurrent copying GC freed 23219(986KB) AllocSpace objects, 110(5720KB) LOS objects, 37% free, 10MB/16MB, paused 262us total 148.912ms
